"
Apostle Institute of Technology (for Women), Greater Noida
",Uttar Pradesh,http://www.apostle.org.in,"","",2008
"
Apollo Priyadarshanam Institute of Technology, Kancheepuram 
",Tamil Nadu,http://www.apollopriyadarshanam.in,"+91-44-24362183,24362184,24362185,+1-44-27197333,+91-9786722633","",2010
"
Apex Institute of Technology and Management, Pahala
",Odisha (Orissa),http://www.apexorissa.com/,0674-2113235,"",2008
"
Apex Institute of Technology, Rampur
",Uttar Pradesh,http://www.apex-institute.org/index.html,"05952461780-81,9837211255","",2007
"
Apex Engineering College, Warangal
",Telangana,"","","",""
"
Anwarul-Uloom College of Engineering and Technology, Vikarabad 
",Telangana,http://www.anwarul-uloom.com/AUCET/aucet-home.htm/,"","",""
"
Anurag Engineering College, Kodad
",Telangana,http://anurag.ac.in/,"[email protected]/*<![CDATA[*/!function(){try{vart=""currentScript""indocument?document.currentScript:function(){for(vart=document.getElementsByTagName(""script""),e=t.length;e--;)if(t[e].getAttribute(""cf-hash""))returnt[e]}();if(t&&t.previousSibling){vare,r,n,i,c=t.previousSibling,a=c.getAttribute(""data-cfemail"");if(a){for(e="""",r=parseInt(a.substr(0,2),16),n=2;a.length-n;n+=2)i=parseInt(a.substr(n,2),16)^r,e+=String.fromCharCode(i);e=document.createTextNode(e),c.parentNode.replaceChild(e,c)}}}catch(u){}}();/*]]>*/","",2001
"
Anurag College of Engineering, Ghatkesar
",Telangana,http://www.anuraghyd.ac.in,"91-9866308211,91-9000218239","",2007
"
Anupama College of Engineering, Agra
",Uttar Pradesh,http://agra.anupamacollegeofengineering.com/index.aspx,"09219209281,09412260760","",1992
"
Annapoorana Engineering College, Salem
",Tamil Nadu,http://www.aecsalem.in/,"0427-2917010,2917090","",2010
"
Annai Veilankanni's Group of Educational Institutions, Chennai
",Tamil Nadu,http://www.annaiveilankannis.com/Index.aspx,+914422790022/22790033/2279004422790055,"",1988
"
Annai Vailankanni College of Engineering, Kanyakumari
",Tamil Nadu,http://www.avce.edu.in/default.aspx,04652266500/266300/266647,"",2008
"
Annai Mathammal Sheela Engineering College, Namakkal 
",Tamil Nadu,http://amsheela.org.in,"04286-252252,252253,252254,252255.Mobile:9443711884,9443711885","",1996
"
Annai College of Engineering and Technology, Kumbakonam 
",Tamil Nadu,http://annaiengg.org/,"0435-2944333,0435-2402243","",2001
"
Anjan Narasimha Munaga Kancharia Thummapudi Institute of Technology and Management, Cuddapah
",Andhra Pradesh,"","","",""
"
Anjamma AGI Reddy Engineering College for Women, Hyderabad
",Telangana,http://www.anjamma.ac.in/index.php,"+91-40-20020773,24455001,24455002,65810046","",2010
"
Anjalai Ammal Mahalingam Engineering College, Tiruvarur 
",Tamil Nadu,http://www.aamec.edu.in/,0437423384404374233749,"",1995
"
Angel College of Engineering and Technology, Tirupur
",Tamil Nadu,http://www.angelindia.com/acet/index.php,"0421-2359704,2266900","",2008
"
Angadi Institute of Technology and Management, Belgaum
",Karnataka,http://www.aitmbel.org/,"Phone:+91-831-2438100|2438123,Mobile:+91-9449547432","",2008
"
Anasuya Devi Institution of Technology and Sciences, Nalgonda 
",Telangana,http://www.tudigroup.com/index.php,"9849798674,9603284894","",2009
"
Amrita Sai Institute of Science and Technology, Krishna
",Andhra Pradesh,http://www.amritasai.org.in,08678-201088,"",2007
"
Amina Institute of Technology, Shamirpet 
",Telangana,http://www.amina.in/,"Withtheadventofinternet,thelearningbecameglobal-24/7cybercentreismadeavailabletoenhancethelearningabilityofSMBIOSISGroup.Thiscentreenablesstudentstokeepthemabreastoftheglobalhappenings.","",""
"
Amardeep College of Engineering & Management, Firozabad
",Uttar Pradesh,http://www.acem.co.in/,"091-9837794357,091-9837794360","",2009
"
Amalapuram Institute of Management Sciences and College of Engineering, Mummidivaram
",Andhra Pradesh,http://aimsengg.com/index.htm,08556-271112,"",2010
"
Alfa College of Engineering and Technology, Kurnool
",Andhra Pradesh,http://www.alfacet.org/,"08519-200359/9849190236,9441549523","",2001
"
Al Ameer College of Engineering and Information Technology, Vishakhapatnam
",Andhra Pradesh,http://www.alameer.in/,"08933-200036,08933-200038or08933-222961,08933-222962",Reviews:  1,2001
"
Al-Aman College of Engineering, Vishakhapatnam
",Andhra Pradesh,"","","",""
"
Al-Ameen Engineering College, Erode
",Tamil Nadu,http://www.alameen.ac.in/,+914242500354,"",1984
"
Akula Sreeramulu College of Engineering, Tanuku 
",Andhra Pradesh,http://www.asrengg.com/,"","",""
"
Aksheyaa College of Engineering, Kancheepuram
",Tamil Nadu,http://www.ace.ac.in/,04427568004-02-05,"",2009
"
Akshaya College of Engineering and Technology, Coimbatore
",Tamil Nadu,http://www.acetcbe.edu.in/,"014259-242570-74,243100,","",2009
"
Akshaya Bharathi Institute of Technology, Hyderabad
",Telangana,http://www.abitkadapa.org/,"09573286391,0988589439009849493749,08589-272493","",2008
"
Aishwarya College of Engineering and Technology, Erode
",Tamil Nadu,http://aishwaryacollege.com/,"04256256055,256533,256633","",2011
"
AVC College of Engineering, Nagapattinam
",Tamil Nadu,http://www.avccengg.net,04364-227202,"",1996
"
S.R. Institute Of Management & Technology, Lucknow 
",Uttar Pradesh,http://www.srimt.org/,09793000005/6/7/8/9,"",2009
"
AM Reddy Memorial College of Engineering and Technology, Narasaraopet
",Andhra Pradesh,http://www.amreddyengineering.com,"08647247190,+919959838989","",2009
"
AMR Institute of Technology, Adilabad 
",Telangana,http://www.maheshwaragroup.co.in/,"","",""
"
Aditya College of Engineering, Chittor
",Andhra Pradesh,http://www.acemadanapalle.org/index.htm,:08581257999,"",2009
"
Laxmi Devi Institute of Engineering and Technology, Alwar
",Rajasthan,http://www.liet.org/,144-2883473/2883474/2883476/2883477/2883512/5122367,"",2001
"
Rungta College of Engineering and Technology, Bhilai
",Chhattisgarh,http://www.rungta.ac.in/,0788-6666666,Affiliated College,1999
"
E-Max Institute of Engineering and Technology, Ambala
",Haryana,http://www.emaxinstitutes.com/esear-about.aspx,"01734-269702,0935577043509355750428,09815462182","",2008
"
GITM Institute of Technology, Gurgaon
",Haryana,http://www.gitmit.co.in/,0�1�2�4��,"",2011
"
Institute of Mass Communication and Media Technology, Kurukshetra University, Kurukshetra
",Haryana,http://www.kuk.ac.in/information.php,01744-238310,State University,1993
"
Uttar Banga Krishi Vishwavidyalaya, Pundibari
",West Bengal,http://www.ubkv.org/,"03582-270588,03582-222578",State University,2001
"
Guru Nanak Dev University- Regional Campus, Sathiala
",Punjab,"","","",""
"
Guru Nanak Dev University Regional Campus Gurudaspur
",Punjab,http://www.gndurcgsp.in/,"91-183-2258802-09,91-183-2258802-09",Autonomous College,1999
"
Central Institute of Plastics Engineering and Technology, Lucknow
",Uttar Pradesh,http://cipet.gov.in/,"0522-2437646,0522-2436910",Autonomous College,1987
"
JNTUH College of Engineering, Karimnagar
",Telangana,http://jntuhcej.ac.in/,08724206600,State University,1965
"
Marwadi Education Foundation’s Group of Institutions- Faculty of Technology, Rajkot
",Gujarat,http://www.marwadieducation.edu.in/institute-main.html,91-281-2924154,"",2009
"
Government College of Engineering and Technology, Bikaner
",Rajasthan,http://www.cet-gov.ac.in/,"0151-2250948,Fax:0151-2250949",Autonomous College,2007
"
Navrachana University, Vadodara
",Gujarat,http://www.nuv.ac.in/,"0265-3020100,0265-3020100,0265-8347002021",State University,2009
"
Sant Gadge Baba Amravati University, Amravati
",Maharashtra,http://sgbau.ac.in,"0721-2662358,0721-2662249,0721-2662206,0721-2662207,0721-2662208,0721-2662279,0721-2663667,0721-2663468,0721-2663469,0721-2663470.",State University,1983
"
Panjab University, SSG Regional Centre, Hoshiarpur
",Punjab,http://ssgpurch.puchd.ac.in/index.php,"01882-236617,23661809781123256",State University,2006
"
ICFAI University, Raipur
",Chhattisgarh,http://www.iuraipur.edu.in,"0788-2982555,2982444,07898989101",Deemed University,2011
"
National Institute of Food Technology Entrepreneurship and Management, Sonepat
",Haryana,http://www.niftem.ac.in/NIFTEM/,"130-2281000,2219759-63",Deemed University,2012
"
NIILM University, Kaithal
",Haryana,http://www.niilmuniversity.in/,"09992800232,09992800288,09992800283,09992800287,09812321357",State University,2011
"
Dr. DY Patil Biotechnology and Bioinformatics Institute, Pune
",Maharashtra,http://biotech.dpu.edu.in/,"912065101870,912065101871",Deemed University,2004
"
Career Point University, Kota
",Rajasthan,http://www.cpur.in/,"80941-61999,80941-62999",State University,2012
"
ICFAI University, Jaipur
",Rajasthan,http://www.iujaipur.edu.in,"0141-5122646,0141-5122646,0141-5144420",Deemed University,2011
"
Jagannath University, Jaipur
",Rajasthan,http://www.jagannathuniversity.org/,"+91-141-3020500,3020555,4071551,4071552,4071564,8094444945",State University,2005
"
Pacific University, Udaipur
",Rajasthan,http://www.pacific-university.ac.in/,"0294-2494520,97724-22999,96729-78004,96360-00572",State University,1997
"
Sangam University, Bhilwara
",Rajasthan,http://sangamuniversity.ac.in,"01482-650505,01482-650707,7891050000,7891050001",State University,2003
"
AISECT University- Faculty of Engineering and Technology, Raisen
",Madhya Pradesh,http://www.aisectuniversity.ac.in/,0755-676610007480-295707,State University,1985
"
Shri Ramswaroop Memorial University, Barabanki
",Uttar Pradesh,http://www.srmu.ac.in/,"9838904666,9839771666",State University,1999
"
SAL Institute of Engineering, Ahmedabad
",Gujarat,http://www.sal.edu.in/index_engineering.html,9925195965,"",2010
"
UKA Tarsadia University, Bardoli
",Gujarat,http://utu.ac.in/,"912625290020,+912625290074",State University,2011
"
BCDA College of Pharmacy and Technology, Hridaypur
",West Bengal,http://www.bcdapt.com/,033-25842665033-25842433,"",2006
"
Bengal College of Pharmaceutical Science and Research, Kolkata 
",West Bengal,http://www.bcpsr.ac.in/,33-2290176891-8100127324,"",2008
"
Dr. BC Roy College of Pharmacy and Allied Health Sciences, Durgapur
",West Bengal,http://www.bcrcp.org/,0343)2532679,"",2005
"
Guru Nanak Institute of Pharmaceutical Science and Technology, North 24 Paraganas
",West Bengal,http://gnipst.ac.in/index.php,919433035582,"",2005
"
Netaji Subhas Chandra Bose Institute of Pharmacy, Nadia
",West Bengal,http://www.nscbip.org/,03473-329337,"",2004
"
Techno India, SaltLake
",West Bengal,http://www.ticollege.ac.in/,91-33-2357-6163/6164/2658,"",2001
"
GLA University, Mathura
",Uttar Pradesh,http://www.gla.ac.in,"91-5662-250900,250909",State University,1998
"
Sri Venkateswara College, Delhi
",Delhi,http://www.svc.ac.in/,"91-11-24112196,24118590",Constituent College,1961
"
Sri Guru Gobind Singh College of Commerce, Delhi
",Delhi,http://www.sggscc.ac.in/,"011-27321109,011-27321528",Affiliated College,1984
"
CBS Group of Instiutions, Jhajjar
",Haryana,http://www.cbsdelhi.com/,918053111222666,Affiliated College,""
"
Institute of Management and Information Technology, Cuttack
",Odisha (Orissa),http://www.imit.ac.in/,0671-2414711,Constituent College,1962
"
Institute of Infrastructure, Technology, Research and Management, Ahmedabad
",Gujarat,http://iitram.ac.in/,"+9107929292910,20",Autonomous College,2012
"
Aryabhatta Knowledge University, Patna
",Bihar,http://www.akubihar.ac.in/,"0612-2351919,0612-2362270",State University,2008
"
Sri Sathya Sai Institute of Higher Learning, Anantapur
",Andhra Pradesh,http://www.sssihl.edu.in/,"(+91)8554272567,9441911381,9441911391",Deemed University,1950
"
University of Agricultural Sciences, Dharwad
",Karnataka,http://www.uasd.edu/,0836-2747958,State University,1986
"
Shivaji College, Delhi
","",http://www.shivajicollege.ac.in/,91-011-25191458,Affiliated College,1961
"
Dr Harisingh Gour Vishwavidyalaya, Sagar
","",http://www.dhsgsu.ac.in/,07582-264527,State University,1946
"
University of Kashmir, Srinagar
",Jammu &amp; Kashmir,http://www.kashmiruniversity.net/,"0194-2415078,0194-2415405,0194-2415346,0194-2415152,0194-2415870",Central University,2009
"
Pandit Deendayal Petroleum University, Gandhinagar
",Gujarat,http://www.pdpu.ac.in/,917923275060,State University,2007
"
Career Point University, Hamirpur
",Himachal Pradesh,http://www.cpuh.in/,"96253-80006,96253-80007,1972-269701",State University,1993
"
Devi Ahilya Vishwavidyalaya, Indore
",Madhya Pradesh,http://www.dauniv.ac.in/,0731-2527532,State University,1964
"
Assam Don Bosco University, Guwahati
",Assam,http://www.dbuniversity.ac.in/,(91)9435545754 ,State University,2008
"
Dr Panjabrao Deshmukh Agricultural University, Akola 
",Maharashtra,http://www.pdkv.ac.in/,0724-2258372,State University,1969
"
Gujarat Forensic Sciences University, Gandhinagar
",Gujarat,http://www.gfsu.edu.in/,"079-65735504,079-65735512",State University,2008
"
Hemchandracharya North Gujarat University, Patan 
","",http://www.ngu.ac.in/,"02766-220932,02766-222745,02766-230529,02766-230743,02766-233648",State University,1986
"
Sardar Vallabhbhai Patel University of Agriculture and Technology, Meerut
",Uttar Pradesh,http://www.svbpmeerut.ac.in,"0121-2888502,0121-2888514",State University,2000
"
Vinoba Bhave University, Hazaribagh
",Jharkhand,http://www.vbu.co.in,6546-294003,State University,1992
"
Rajiv Gandhi University of Knowledge Technologies, Hyderabad
",Telangana,http://www.rgukt.in/,04023001830,State University,2008
"
Maharana Pratap University of Agriculture and Technology, Udaipur
",Rajasthan,http://www.mpuat.ac.in/, 0294-2471302,State University,1956
"
Krantiguru Shyamji Krishna Verma Kachchh University, Bhuj
",Gujarat,http://kskvku.digitaluniversity.ac,"0283-2235001,0283-2235002,0283-2235009,0283-2235014,0283-2235006,0283-2235035,0283-2235015",State University,2003
"
Sardarkrushinagar Dantiwada Agricultural University, Sardarkrushinagar
",Gujarat,http://www.sdau.edu.in/,"(02748)278222,278444",State University,2004
"
M Kumarasamy College of Engineering, Karur
",Tamil Nadu,http://www.mkce.ac.in/,04324-272155,Autonomous College,2000
"
Seshachala Institute of Technology, Puttur
",Andhra Pradesh,http://www.seshachala.in/,08577-222388,"",2008
"
Gayatri Vidya Parishad College of Engineering, Vishakhapatnam
",Andhra Pradesh,http://www.gvpce.ac.in/index.html,91-891-2739507,Autonomous College,1996
"
Alsalama Institute of Architecture, Malappuram
",Kerala,http://www.alsalamaarch.com,04933315200.222345,"",""
"
Government Engineering College, Sreekrishnapuram
",Kerala,http://gecskp.ac.in,+914662260350,Affiliated College,1999
"
Malnad College of Engineering, Hassan
",Karnataka,http://www.mcehassan.ac.in/,08172-245093,Affiliated College,1960
"
MES College of Engineering, Malappuram
",Kerala,http://www.mesce.ac.in/,"0494-3051234,2698081,3051111,3051107",Affiliated College,1994
"
NC College of Engineering, Israna
",Haryana,http://ncce.edu/,"91+1802579678,2579764,2579835",Affiliated College,1998
"
Parvatha Reddy Babul Reddy Visvodaya Institute of Technology and Science, Nellore 
",Andhra Pradesh,http://vitskavali.in/,"8626243930,FAX08626243930",Affiliated College,1952
"
Technology Education and Research Institute, Kurukshetra
",Haryana,http://www.terii.in,"01744-274962,274963","",2007
"
College of Engineering Kidangoor
",Kerala,http://ce-kgr.org/,0476-2080360,"",2001
"
College of Engineering, Munnar
",Kerala,http://www.cemunnar.ac.in/,04865230606,"",2000
"
College of Engineering Pathanapuram
",Kerala,http://www.cepathanapuram.ac.in/,"0471-2316236,2316204","",2011
"
College of Engineering Attingal 
",Kerala,http://www.ceattingal.ac.in,0470-2627400,"",2005
"
Toc H Institute of Science and Technology, Ernakulam
",Kerala,http://www.tistcochin.edu.in/,"(0484)2748388,2749600,2738126","",2002
"
Viswajyothi College of Engineering and Technology, Ernakulam
",Kerala,http://www.vjcet.ac.in,"0485-2262211,2262255,2262977,2262244,2262311","",2001
"
Saintgits College of Engineering, Kottayam
",Kerala,http://www.saintgits.org,"0481-2436169,2436170,2430349","",2002
"
College of Engineering, Cherthala
",Kerala,http://www.cectl.ac.in/,+914782553416,"",2004
"
MEA Engineering College, Malappuram
",Kerala,http://www.meaengg.org/,"04933277556,277557,277558,323344","",1968
"
Marian Engineering College, Thiruvananthapuram 
",Kerala,http://www.marianengineeringcollege.com,"0471-2707111,2707222,2707444","",2001
"
Sreepathy Institute of Management and Technology, Palakkad
",Kerala,http://simat.ac.in/,4662370200,"",2009
"
KMEA Engineering College, Ernakulam
",Kerala,http://kmeacollege.ac.in/,0484-2411003,Reviews:  1,""
"
Aryanet Institute of Technology, Palakkad
",Kerala,http://www.aryanet.in/,"466-2268020,+91-491-2832488,2832178,2832028","",2013
"
Thejus Engineering College, Thrissur
",Kerala,http://www.thejusengg.com/,+914885267102,"",2009
"
Mangalam College of Engineering, Kottayam
",Kerala,http://mangalam.net/,0481-2533711,"",1969
"
Cochin College of Engineering and Technology, Malappuram
",Kerala,http://cochincet.com/,04942640172/73/74,"",2012
"
Sree Narayana Institute of Technology, Adoor
",Kerala,http://snit.edu.in/,"04734-244600,244700","",2011
"
Sadguru Swami Nithyananda Institute of Technology, Kasargod
",Kerala,http://www.ssnitkhd.org/,"04672200602,,2200464,9495679150,9496750555","",2010
"
Erode Builder Educational Trust's Group of Institutions, Kangayam
",Tamil Nadu,http://www.ebet.edu.in/,"04257-241935,04257-241545,9487811044,9486338338","",2009
"
Dayalbagh Educational Institute, Agra
",Uttar Pradesh,http://www.dei.ac.in,"0562-2801545,0562-2801226,2570760",Deemed University,1917
"
Monad University, Hapur
",Uttar Pradesh,http://www.monaduniversity.com,"01222327000,(+91)8475074951,52,53,54,55",State University,2010
"
Sanghvi Institute of Management and Science, Indore
",Madhya Pradesh,http://www.sims-indore.com/,0731-2580000,"",2006
"
Shri Venkateshwara University, Amroha
","",http://svu.edu.in/,"91-8477956666,91-8194005705",State University,2010
"
Kashi Institute of Technology, Varanasi
",Uttar Pradesh,http://www.kitvrns.com/index.html,"0542-2637777,2637778,2637681",Affiliated College,2008
"
Jaypee University of Engineering and Technology, Guna
",Madhya Pradesh,http://www.jiet.ac.in/,"+91-7544-267051,267310-314",State University,2003
"
GMR Institute of Technology, Rajam
",Andhra Pradesh,http://www.gmrit.org/,"08941-251592,251593",Affiliated College,1997
"
Krishna Institute of Technology, Kanpur
",Uttar Pradesh,http://www.krishna-kiot.org,"+91-9936518800,9936528800",Affiliated College,2007
"
Krupajal Engineering College, Khordha
",Odisha (Orissa),http://www.krupajalgroup.org/kec/index.html,"0674-3253140,7735732528,7735732529",Affiliated College,1995
"
Lucknow Model Institute of Technology & Management, Lucknow
",Uttar Pradesh,http://lmitm.in/,"0522-4016491,6455943,+91-8400000141,8400000144",Affiliated College,2009
"
Sai Vidya Institute of Technology, Bangalore
",Karnataka,http://saividya.ac.in/,"91-80-28468191,91-80-28468193,91-80-28468196",Affiliated College,2008
"
Sagar Institute of Science Technology and Engineering, Bhopal
",Madhya Pradesh,http://www.sistec.ac.in/615/colleges/sistec-e,"0755–2896786,2896722","",2009
"
RP Inderaprastha Institute of Technology, Karnal
",Haryana,http://www.rpiit.com/,"91-92156-78929,+91-98131-79575,01748-251612-16",Affiliated College,2008
"
Roorkee College of Engineering, Roorkee
",Uttarakhand,http://www.rceroorkee.in/,"7500102111,9927027107,7500108111",Affiliated College,2010
"
Ram Devi Jindal Group of Professional Institutions, Mohali
",Punjab,http://www.rdginstitutions.com/,"18001373141,09501988555",Affiliated College,2012
"
Aryans College of Engineering, Patiala
",Punjab,http://aryans.edu.in/,"+91-98762-99888,+91-98765-99888",Affiliated College,2011
"
Azad Institute of Engineering and Technology, Lucknow 
",Uttar Pradesh,http://www.aiet.ac.in/arc.html,"0522-2817608,609,0522-3298311",Affiliated College,1998
"
Sarvottam Institute of Technology & Management, Greater Noida
",Uttar Pradesh,http://www.sarvottam.org,+91-120-6490004,Reviews:  1,2003
"
RMD Sinhgad Technical Institutes Campus, Warje
",Maharashtra,http://cms.sinhgad.edu/engineering/rmdsse-warje/aboutus.aspx,-1050695.7083333,Reviews:  4,2012
"
Sri Vani School of Engineering, Krishna
",Andhra Pradesh,http://srivanigroup.in/,"9618115565,9618477686,9299993324,9490432525,8096907616",Affiliated College,2009
"
Baddi University of Emerging Sciences and Technology, Baddi
",Himachal Pradesh,http://www.baddiuniv.ac.in/,"01795-247353:1800-200-1201:9805092150,9805097643,9318811932,9318811928,9318740745,9318087471",State University,2002
"
Babu Banarsi Das University- School of Architecture, Lucknow
",Uttar Pradesh,http://www.bbdu.ac.in/,"0522-2815191,0522-2815182,0522-2815183",State University,2010
"
College of Engineering- Department of Architecture Trivandrum
",Kerala,http://www.cet.ac.in/index.php/departments/architecture,"0471-2515556,0471-2515502","",1964
"
RV School of Architecture, Bangalore
",Karnataka,http://www.rvsa.edu.in/,919449869520/919341225316,"",1992
"
ICL Institute of Architecture and Town Planning, Ambala
",Haryana,http://arch.iclhitech.com/default.aspx,01734-278676,"",2009
"
Varaha Lakshmi Narasimha Swamy Educational Trust s Group of Institutions- Faculty of Engineering, Vishakhapatnam
",Andhra Pradesh,http://vlnv.in/,"0891-2559559,9959617478,08912892918","",1965
"
Vidya Niketan Institute of Engineering and Technology, Nagpur
",Maharashtra,http://www.vniet.org,"(07118)277088,9561011603,9561011601,9561011602","",2010
"
Tulsiramji Gaikwad-Patil College of Architecture, Nagpur
",Maharashtra,http://www.tgpca.com/,"","",""
"
Bhivarabai Sawant College of Engineering and Research, Pune
",Maharashtra,http://www.tssm.in/,0�2�0���6�4�7�0�3�6�7�3�/��4�/��5�,"",2010
"
St. John College of Engineering and Technology, Thane
",Maharashtra,http://www.sjcet.co.in/,"2525-254846/49,2525645810,2525-256834","",2008
"
SKN Sinhgad Institute of Technology and Science, Lonavala 
",Maharashtra,http://cms.sinhgad.edu/engineering/sknsits-lonavala/aboutussknsits-lonavala.aspx,"(02114)278306,304618(AdministrativeOffice),(02114)304619(Accountant)","",2011
"
Shri Pandit Anna Patil College of Engineering, Paldhi
",Maharashtra,"","","",""
"
Shivganga Charitable Trust, Sangli’s Vishveshwarya Technical Campus, Miraj 
",Maharashtra,http://www.shivgangavtc.org/,0233-2276202,"",2010
"
Sai Institute of Engineering and Technology, Aurnagabad
",Maharashtra,http://www.sietaurangabad.com,"0240-2020555,","",2011
"
Rizvi College of Architecture, Bandra
",Maharashtra,http://www.rizvicollege.com/,0624-26044196,"",1992
"
RH Sapat College of Engineering, Management Studies and Research, Nashik
",Maharashtra,http://www.ges-coengg.org/,(0)0253-2570106,"",1918
"
Rajaram Shinde Degree College of Architecture, Mumbai
",Maharashtra,http://www.mandaredusoc.org/BArch.htm,(022)24229213(022)24226797,"",1983
"
PR Pote (Patil) Education and Welfare Trust’s Group of Institutions, College of Architecture, Amravati
",Maharashtra,http://prpatilcollege.org/arch.htm,"0721-2530342,2530344,2530089,3292969,3294384","",2009
"
PK Technical Campus, Pune
",Maharashtra,http://www.pkinstitute.edu.in/,02135-619100,"",2011
"
Mulshi Institute of Technology and Research, Pune
",Maharashtra,http://www.mitrpune.org/index.html,"","",""
"
Maulana Mukhtar Ahmad Nadvi Technical Campus, Nashik
",Maharashtra,http://www.mmantc.in,02554-239097,"",2012
"
Marathwada Mitra Mandal's College of Architecture, Pune
",Maharashtra,http://www.mmit.edu.in/,"020-32412681,020-32670380","",2008
"
Manav School of Architecture, Akola
",Maharashtra,http://www.manavarchitecturre.com,07255-228402,"",2012
"
Mahatma Gandhi Mission's College of Engineering and Technology, Navi Mumbai
",Maharashtra,http://www.mgmmumbai.ac.in/mgmcet/,91-22-27427846,"",2000
"
Mahatma Basaweshwar Education Society's College of Engineering, Ambajogai
",Maharashtra,http://www.rmlau.ac.in/iet.html,05278-245957,"",1975
"
Late Bhausaheb Hiray SS Trust's, College of Architecture, Bandra
",Maharashtra,http://www.hiray.org,"22-26570892,26573181","",1994
"
JD College of Engineering and Management, Nagpur
",Maharashtra,http://www.jdcoe.in/,"(0712)2023001,2023002","",2008
"
Institute of Knowledge­ College of Engineering, Pune
",Maharashtra,http://instituteofknowledge.co.in/,9892453808,"",""
"
Excelsior Education Society KC College of Engineering, Thane
",Maharashtra,http://kccoe.org/Home_page.html,"","",""
"
DY Patil College of Engineering and Technology- Department of Architecture, Pune
",Maharashtra,http://www.dypkopeng.ac.in/architecture_engineering.html,"(0231)2601431,2601433.","",1984
"
Dr. DY Patil School of Engineering and Technology, Pune
",Maharashtra,http://www.dypic.in/school-of-engineering-technology,912030619454,"",1984
"
Dr. Bhanuben Nanavati College of Architecture For Women, Pune
",Maharashtra,http://www.bnca.ac.in/,020-25476966,"",1994
"
VSB College of Engineering- Technical Campus, Coimbatore
",Tamil Nadu,http://vsbcetc.com/,"91-4259-302407,302408,241021","",2012
"
VSA-School of Engineering and School of Management, Salem
",Tamil Nadu,http://www.vsagroup.ac.in/,0427-2339988/33094431-43131,"",2009
"
Vaigai College of Engineering, Madurai
",Tamil Nadu,http://www.vaigai.org/,04522911009,"",2012
"
Tamilnadu School of Architecture, Coimbatore
",Tamil Nadu,http://www.tnsa.ac.in/,"0421-2911555,9442208932","",2006
"
Surya Group of Institutions- School of Architecture, Villpuram 
",Tamil Nadu,http://www.suryagroup.edu.in/soa/index.php,9�1��-��4�1�4�6���2�3�3��1�4�0�,"",2010
"
St. Peter's College of Engineering and Technology- Department of Architecture, Thiruvallur
",Tamil Nadu,http://www.spcet.ac.in,"044-26558089,26558080-84","",2008
"
Sri Krishna Institute of Technology, Chennai
",Tamil Nadu,http://www.srikrishnait.com/,"27145526,9244900840","",2001
"
RVS School of Architecture, Dindigul
",Tamil Nadu,http://rvsetgidgl.ac.in/soa/,"","",""
"
RVS Padhmavathy School of Architecture, Chennai
",Tamil Nadu,http://www.rvsgroup.com/,"","",""
"
RVS Institute of Higher Education Engineering College, Chennai
",Tamil Nadu,http://www.rvsgroup.com/,"","",""
"
Nightingale Institute of Technology, Coimbatore
",Tamil Nadu,http://www.nitengg.com/index.html,"914223222212,919363211111,919787771111","",2012
"
Meenakshi College of Engineering- Department of Architecture, Chennai
",Tamil Nadu,http://www.mce.edu.in/,044-23640773,"",2001
"
MAM School of Architecture, Tiruchirappalli
",Tamil Nadu,http://www.mamsa.co.in/,"","",""
"
CARE School of Architecture, Tiruchirappalli
",Tamil Nadu,http://www.care.ac.in/architecture/,"0431-2690505,91769-25000","",2010
"
Arulmigu Meenakshi Amman College of Engineering- Department of Architecture, Tiruvannamalai 
",Tamil Nadu,http://amace.edu.in,04182-247226/515/517,"",1985
"
College of Agricultural Engineering, Acharya NG Ranga Agricultural University, Bapatla
",Andhra Pradesh,http://caebapatla.co.in/home/home.html,+918643222851Fax:+918643224068,Constituent College,1983
"
ASN Women's Engineering College, Guntur
",Andhra Pradesh,http://www.ksswomensengg.com,"","",""
"
CMR Institute of Technology, Hyderabad
",Telangana,http://www.cmritonline.org/index.html,08418-200720,"",2005
"
Center for Spatial Information Technology, Jawaharlal Nehru Technological University, Hyderabad 
",Telangana,http://jntuh.ac.in/,23158661,"",2005
"
Bapatla Engineering College, Bapatala
",Andhra Pradesh,http://www.becbapatla.ac.in/,"+91-8643-224244,+91-8643-225234,+91-8643-224266,+91-8643-223200Fax:+91-8643-224246",Autonomous College,1981
"
Shri Pillappa College of Engineering, Bangalore
",Karnataka,http://www.spcedu.co.in/,08028446727,"",2012
"
SCT Institute of Technology, Bangalore
",Karnataka,http://sctengineering.in/,918025245225/0694/+919880093840/9741472868,"",2001
"
Proudadevaraya Institute of Technology, Hospet
",Karnataka,http://www.pdit.org/,"8394-259521,9480219115","",1997
"
KLE Dr. MS Sheshgiri College of Engineering and Technology, Belgaum
",Karnataka,http://www.klescet.ac.in/,8312440322,"",1979
"
Government Sri Krishnarajendra Silver Jubilee Technological Institute, Bangalore
",Karnataka,http://www.gsksjti.org/index.html,080-22260126,Affiliated College,1938
"
Bharathiar College of Engineering and Technology, Karaikal 
",Puducherry (Pondicherry),http://www.bcet.edu.in/,"914368265915,266415/17,266015","",1997
"
Techno India Hooghly
",West Bengal,http://www.technoindiagroup.com/academics/index.php,"","",""
"
Sir JC Bose School of Engineering, Hooghly
",West Bengal,http://www.skf.edu.in/,+913326831141,"",2009
